# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20251014
# End date: 20251020
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"Spring Harbor at Green Island, Columbus GA: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"St Coletta Greenway Terrace, Waukesha WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"St Denis Senior Apartments, Florissant MO: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"St Joseph Home Health Care Services, Savannah GA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"St Lucas Healthcare Community, Faribault MN: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"St Mary Home Health, Pomona CA: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,3,0,0
"St Michael's Home, Yonkers NY: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"St. Bernards Benedictine Manor, Jonesboro AR: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"St. Bernards Village, Jonesboro AR: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"St. Catherine Manor Apartments aka Dunmore Senior Housing, Scranton PA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"St. David's Co-op Apartments, Plymouth MI: Pricing & Availability | Olera.care",1,1,1,1,0,115,1,3,0,0
"St. James House, Baytown TX: Pricing & Availability | Olera.care",1,1,1,1,0,54,1,2,0,0
"St. Joseph Village of Chicago, Chicago IL: Pricing & Availability | Olera.care",1,1,1,1,0,125,1,4,0,0
"St. Jude Home Health Agency, Livermore CA: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"St. Jude Home Health Agency, Pleasanton CA: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,4,0,0
"St. Mary Manor, Jackson TN: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"St. Mary's Woods Retirement Community, Richmond VA: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,4,0,0
"St. Sharbel Village II, Peoria IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Stacy's Helping Hand, Denver CO: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"StarLight CareGivers, Los Altos CA: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,19,1,3,0,0
"Staunton Post Acute & Rehabilitation, Staunton VA: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Stay At Home Care, Hamden CT: Pricing & Availability | Olera.care",1,1,1,1,0,182,1,4,0,0
"Steinhorst Square, Utica NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Steps PCA And Home Health Care Services, St. Louis Park MN: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Sterling Care Assisted Living, Pikesville MD: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Sterling Court, San Mateo CA: Pricing & Availability | Olera.care",1,1,1,1,0,6,1,4,0,0
"Sterling Plaza, Independence MO: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Stew's Lone N Care, San Leandro CA: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,4,0,0
"Stillwater Hospice, Fort Wayne IN: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Stone-Hayes Center-Independent, Galesburg IL: Pricing & Availability | Olera.care",1,1,1,1,0,45,1,1,0,0
"StoneBridge Senior Living - Cabot, Cabot AR: Pricing & Availability | Olera.care",1,1,1,1,0,197,1,2,0,0
"Stones River Center, Murfreesboro TN: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Stones River Manor, Murfreesboro TN: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Stoneybrook Assisted Living - A Sinceri Senior Living Community, Corvallis OR: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"StoryPoint Granger, Granger IN: Pricing & Availability | Olera.care",1,1,1,1,0,75,1,1,0,0
"StoryPoint Medina, Medina OH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Stratford Court of Boca Pointe, Boca Raton FL: Pricing & Availability | Olera.care",1,1,1,1,0,112,1,5,0,0
"Strive Health Services, Georgetown TX: Pricing & Availability | Olera.care",1,1,1,1,0,6,1,4,0,0
"Structured Family Home Cares, South Bend IN: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Suarez Group Home, Miami Gardens FL: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Successful Aging Care Net, Upper Darby PA: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,2,0,0
"Summit Assisted Living, Lynchburg VA: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,1,0,0
"Summitview Manor, Yakima WA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"SunCare Home Health, Shelby MI: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,4,0,0
"Sunbridge Home Health Care, Dothan AL: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Sunflower Adult Day Health Center, Bayonne NJ: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Sunflower Home Health Care Services, Vineland NJ: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Sunny Hills Assisted Living, Los Angeles CA: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,4,0,0
"Sunnyview Rehabilitation Hospital, Schenectady NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Sunrise In-Home Care, Warren PA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Sunrise at Holladay, Millcreek UT: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,5,0,0
"Sunrise of Naperville North, Naperville IL: Pricing & Availability | Olera.care",1,1,1,1,0,87,1,5,0,0
"Sunset Adult Family Home, Walla Walla WA: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,4,0,0
"Sunshine Villa, A Merrill Gardens Community, Santa Cruz CA: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,4,0,0
"Super A's Homecare, Laguna Hills CA: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Sutter Care at Home - San Jose (Hospice of the Valley), Saratoga CA: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,4,0,0
"Sycamore Terrace, Upland CA: Pricing & Availability | Olera.care",1,1,1,1,0,132,1,4,0,0
"Sylvan Woods, Ottumwa IA: Pricing & Availability | Olera.care",1,1,1,1,0,86,1,5,0,0
"Synergy HomeCare of Metro Cincinnati, Cincinnati OH: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Synergy HomeCare, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"THE HOUSE OF BOSTICS LLC Assisted Living Facility, St. Petersburg FL: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"TLC Homecare, Roseville CA: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"TPH Independence Gardens, Trenton NJ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"TRAIL of Johnson County, Iowa City IA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Tabitha Journey House, Lincoln NE: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Taconic Home Care, Mount Vernon NY: Pricing & Availability | Olera.care",1,1,1,1,0,54,1,5,0,0
"Taylor Adult Family Home, Bellingham WA: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Temple View Transitional Care Center, Rexburg ID: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"TenderHearted Home Care, Statesville NC: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"TenderHearted Home Health Care, Royal Oak MI: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Terraces On Pennsylvania, Englewood CO: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,3,0,0
"Thames Edge at Fairview, Groton CT: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"The Abbey at Westminster Plaza, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,3,0,0
"The Baldwin Senior Living, Londonderry NH: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"The Bluffs of Flagstaff Senior Living, Flagstaff AZ: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,2,0,0
"The Brant, Omaha NE: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,4,0,0
"The Bridge at Valley View, Boise ID: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"The Brooks of Cibolo Senior Living, Cibolo TX: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,2,0,0
"The Bungalows at Fayetteville, Fayetteville AR: Pricing & Availability | Olera.care",1,2,2,0.5,0.5,26,0.5,3,0,0
"The Californian Assisted Living and Dementia Care, Woodland CA: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"The Caring Connection, Bethlehem PA: Pricing & Availability | Olera.care",1,1,1,1,0,182,1,5,0,0
"The Cary Grossman Health And Wellness Center, Jupiter FL: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"The Chateau at Brooklyn Rehabilitation & Nursing Center, Brooklyn NY: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"The Club at St Cloud, St. Cloud FL: Pricing & Availability | Olera.care",1,1,1,1,0,411,1,2,0,0
"The Cottages at Conway, Conway AR: Pricing & Availability | Olera.care",1,1,1,1,0,104,1,5,0,0
"The Cottages of Petaluma, Petaluma CA: Pricing & Availability | Olera.care",1,1,1,1,0,79,1,4,0,0
"The Courts at Four Seasons at Beaumont, Beaumont CA: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"The Courtyard, Wauwatosa WI: Pricing & Availability | Olera.care",1,1,1,1,0,5,1,4,0,0
"The Courtyards at The Ambassador Memory Care Assisted Living, Tulsa OK: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"The Deery Suites | Skilled care & Assisted Living, Cedar Falls IA: Pricing & Availability | Olera.care",1,1,1,1,0,199,1,4,0,0
"The Enclave of Scarborough, Scarborough ME: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"The Estates At Carpenters, Lakeland FL: Pricing & Availability | Olera.care",1,1,1,1,0,66,1,4,0,0
"The Gardens At Calvary, Columbus GA: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"The Gardens at Felician Village, Manitowoc WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Gardens of Taylor Glen, Concord NC: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,3,0,0
"The Gatesworth, St. Louis MO: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"The Glenner Memory Care Centers, Encinitas CA: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"The Golden Age Retirement Home, Bellevue WA: Pricing & Availability | Olera.care",1,1,1,1,0,54,1,5,0,0
"The Grand Rehabilitation and Nursing, Valley Stream NY: Pricing & Availability | Olera.care",1,1,1,1,0,60,1,4,0,0
"The Grandson Home Care, Waco TX: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"The Grandview of Chisholm Trail Senior Living, Fort Worth TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"The Grove at Midtown, Tulsa OK: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,1,0,0
"The Hacienda at Georgetown, Georgetown TX: Pricing & Availability | Olera.care",1,1,1,1,0,49,1,4,0,0
"The Hamptons of Tyler Senior Living, Tyler TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"The Hebrew Center for Health & Rehabilitation, Hartford CT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"The Huntington at College Station, Bryan/College Station TX: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,4,0,0
"The Huntington, Morgan Hill CA: Pricing & Availability | Olera.care",1,1,1,1,0,67,1,5,0,0
"The Inn Assisted Living and Memory Support, Peoria AZ: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"The Inn at Garden Plaza, Colorado Springs CO: Pricing & Availability | Olera.care",1,1,1,1,0,55,1,1,0,0
"The Journey Home, Bartlesville OK: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"The Kensington Reston, Reston VA: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,1,0,0
"The Knolls Senior Living, Lincoln NE: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Lantern at Morning Pointe Alzheimer's Center of Excellence, Spring Hill TN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"The Laurels of Summit Ridge, Asheville NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Legacy Willow Bend, Plano TX: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"The Life Enrichment Center, Oyster Bay NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Lilac at Silver Palms, North Miami FL: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
"The Linden at Stonehaven Square, Tulsa OK: Pricing & Availability | Olera.care",1,1,1,1,0,67,1,4,0,0
"The Lodge at Pine Creek, Baytown TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Manor, Florence SC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Marsh at Carolina Park, Mount Pleasant SC: Pricing & Availability | Olera.care",1,1,1,1,0,76,1,4,0,0
"The Mary Galloway Home Foundation, Memphis TN: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,5,0,0
"The McAuley, Hartford CT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"The Meadows Health Center, North Andover MA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Meadows of Marion, Marion OH: Pricing & Availability | Olera.care",1,1,1,1,0,95,1,4,0,0
"The Meadows, Merritt Island FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Medical Center Home Care Program, Bowling Green KY: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,4,0,0
"The Medical Resort At Willowbrook, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,5,0,0
"The Neighborhoods at Acacia Village, Utica NY: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"The Oaks - Athens, Athens GA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Oaks at Bethesda, Zanesville OH: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
The Origin Story: Olera's Journey Into Simplifying Senior Care,1,1,1,0,1,2,1,4,0,0
"The Ovation Center, Romeoville IL: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"The Park at Modesto Independent Living Community, Modesto CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Parks Senior Living, Odessa TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Pavilion Senior Living Rehabilitation and Care Center, Lebanon TN: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,5,0,0
"The Pavilion at Great Hills, Austin TX: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,4,0,0
"The Pearl of Evanston, Evanston IL: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"The Pearl of Joliet, Joliet IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Pearl of Naperville, Naperville IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Pendle Home, South Bend IN: Pricing & Availability | Olera.care",1,1,1,1,0,74,1,1,0,0
"The Plaza at The Palms of Largo, Largo FL: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,5,0,0
"The Preserve at Spring Creek, Garland TX: Pricing & Availability | Olera.care",1,1,1,1,0,73,1,5,0,0
"The Preston of the Park Cities, Dallas TX: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"The Residences at Willow Pond Village, Perth Amboy NJ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Retreat Alzheimer's Speciality Care, Rio Rancho NM: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"The Ridglea Senior Living, Fort Worth TX: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,2,0,0
"The Rubin Home, Saugus MA: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,1,0,0
"The Sanctuary at Stonehaven, Charlotte NC: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"The Shaw Homes, Cleburne TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Standard - Rockwall, Rockwall TX: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"The Summit at Brighton Independent Living, Rochester NY: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"The Sycamore at Park Central, Amarillo TX: Pricing & Availability | Olera.care",1,1,1,1,0,88,1,4,0,0
"The Templeton of Cary, Cary NC: Pricing & Availability | Olera.care",1,1,1,1,0,47,1,4,0,0
"The Timbers Independent Senior Living, Apple Valley MN: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,4,0,0
"The Village at Brookwood, Greensboro NC: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"The Village at Southlake, Lexington SC: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,1,0,0
"The Village of St. Edward, Wadsworth OH: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"The Villas At Hope Crest, Salisbury NC: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,5,0,0
"The Villas Independent Living, Evansville IN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Villas at Cobblestone Crossings, Terre Haute IN: Pricing & Availability | Olera.care",1,1,1,1,0,143,1,4,0,0
"The Vinglo House, Boynton Beach FL: Pricing & Availability | Olera.care",1,1,1,1,0,46,1,4,0,0
"The Warm Friend, Holland MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"The Waters Senior Living, Minnetonka MN: Pricing & Availability | Olera.care",1,1,1,1,0,135,1,5,0,0
"The Wesleyan Independent Living, Georgetown TX: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"The Windsor Independent Living, Windsor CO: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"The Woodlands At Furman, Greenville SC: Pricing & Availability | Olera.care",1,1,1,1,0,62,1,5,0,0
"The Woodlands of Liberty Assisted Living, Wadsworth OH: Pricing & Availability | Olera.care",1,1,1,1,0,60,1,5,0,0
"The Woodlands, Kalispell MT: Pricing & Availability | Olera.care",1,0,2,0,1,0,0,4,0,0
"The Woods at Birchwood, Ashburn VA: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"TheKey - Formerly Home Care Assistance, Henderson NV: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Thea's In Home Elder Care, Holland MI: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Thomas T. Feeney Manor, Minneapolis MN: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Three Sisters' Care Home, Denton TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Thrive on Skidaway, Savannah GA: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,4,0,0
"Thrive55+ Active Living Center, Groton CT: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Tice Oaks Apartments, Walnut Creek CA: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Tivoli Manor Co-op Apartments, Warren MI: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
Toileting | Olera Caregiver Forum: Supportive Member Community,1,1,1,1,0,29,1,1,0,0
"Topnotch Home Healthcare, Columbus NE: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Torres Primary Home Care, Laredo TX: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Total Private Home Health Inc, Tampa FL: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Touching Hearts At Home - Pinellas, Clearwater FL: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,79,1,6,0,0
"Touchmark at Coffee Creek, Edmond OK: Pricing & Availability | Olera.care",1,1,1,1,0,255,1,4,0,0
"Touchmark at Meadow Lake Village, Meridian ID: Pricing & Availability | Olera.care",1,1,1,1,0,93,1,5,0,0
"Touchmark on West Century, Bismarck ND: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,4,0,0
"Town Village Crossing, Arlington null: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,5,0,0
"Tracy Place Senior Apartments, Tracy CA: Pricing & Availability | Olera.care",1,1,1,1,0,6,1,4,0,0
"Traditions at West Park Place, Toledo OH: Pricing & Availability | Olera.care",1,1,1,1,0,271,1,5,0,0
"Treeo Senior Living, Raleigh NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Treeo South Ogden, Ogden UT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Trent Village, Lexington KY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Tricord Senior Care, La Habra CA: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,92,1,7,0,0
"Trillium Woods, Plymouth MN: Pricing & Availability | Olera.care",1,1,1,1,0,220,1,4,0,0
"Trilogy At Redmond Ridge, Redmond WA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Trinity Health - Mary's Meadow At Providence, Holyoke MA: Pricing & Availability | Olera.care",1,1,1,1,0,79,1,5,0,0
"Trinity In Home Care, Cincinnati OH: Pricing & Availability | Olera.care",1,1,1,1,0,164,1,5,0,0
"Trinity Terrace, Fort Worth TX: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Troy Rehabilitation and Healthcare Center, Troy OH: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,5,0,0
